0.46236559,0.56739185,0
0.30434783,0.60986025,0
0.34693878,0.61314526,0
0.40425532,0.63773796,0
0.35869565,0.671278,0
0.38947368,0.50697013,0
0.37755102,0.63485935,0
0.30434783,0.66770186,0
0.26041667,0.74791667,0
0.43298969,0.58001964,0
0.44086022,0.53002885,0
0.30208333,0.74497126,0
0.34408602,0.61323925,0
0.32967033,0.65311355,0
0.40860215,0.59309564,0
0.36082474,0.5988218,0
0.37634409,0.61904762,0
0.29473684,0.74398496,0
0.32291667,0.72244624,0
0.35789474,0.61145511,0
0.41304348,0.56378719,0
0.4,0.62623457,0
0.31182796,0.62662217,0
0.35106383,0.64732431,0
0.31578947,0.66526316,0
0.2755102,0.74300831,0
0.34736842,0.67751196,0
0.36082474,0.64123711,0
0.25263158,0.71359649,0
0.26373626,0.65064103,0
0.35353535,0.66089466,0
0.39393939,0.65889666,0
0.4742268,0.56409682,0
0.33333333,0.69360269,0
0.34736842,0.66539075,0
0.32978723,0.62388469,0
0.36458333,0.7297619,0
0.31578947,0.71649123,0
0.31632653,0.74423963,0
0.32653061,0.79177296,0
0.31578947,0.62947368,0
0.38947368,0.60853485,0
0.38541667,0.56953829,0
0.37362637,0.56043956,0
0.42391304,0.61315496,0
0.23958333,0.66757246,0
0.34736842,0.62073365,0
0.30107527,0.66205837,0
0.29473684,0.6575188,0
0.33333333,0.65417967,0
0.34736842,0.68708134,0
0.33684211,0.70855263,0
0.2688172,0.72301075,0
0.34020619,0.64636051,0
0.4,0.53961219,0
0.46808511,0.51619923,0
0.41489362,0.62575014,0
0.31868132,0.6839712,0
0.35227273,0.67192082,0
0.32608696,0.65434783,0
0.29473684,0.71992481,0
0.43010753,0.58521505,0
0.30208333,0.6174569,0
0.35051546,0.58853851,0
0.34408602,0.66397849,0
0.2755102,0.6239607,0
0.33333333,0.65556712,0
0.41666667,0.56197917,0
0.34736842,0.54162679,0
0.34065934,0.57178306,0
0.24242424,0.69191919,0
0.33663366,0.53814793,0
0.33333333,0.59972251,0
0.27368421,0.68502024,0
0.42268041,0.53809404,0
0.42553191,0.51781915,0
0.31111111,0.65079365,0
0.37113402,0.57187858,0
0.2755102,0.80385488,0
0.37894737,0.53830409,0
0.27368421,0.65222672,0
0.25531915,0.75620567,0
0.38709677,0.58930705,0
0.32291667,0.61861559,0
0.29166667,0.67671131,0
0.45263158,0.52117503,0
0.36458333,0.6047619,0
0.39795918,0.65096808,0
0.35789474,0.66842105,0
0.38297872,0.66046099,0
0.29473684,0.65037594,0
0.34042553,0.67287234,0
0.33333333,0.68815104,0
0.38947368,0.62190612,0
0.31111111,0.68730159,0
0.31632653,0.6714944,0
0.27083333,0.70192308,0
0.32978723,0.68737131,0
0.45744681,0.51806037,0
0.37373737,0.5986896,0
0.33684211,0.67796053,0
0.37113402,0.61827033,0
0.4516129,0.48054275,0
0.23404255,0.76595745,0
0.28125,0.75192901,0
0.34736842,0.67559809,0
0.2688172,0.6916129,0
0.2755102,0.79100529,0
0.38709677,0.61170848,0
0.46808511,0.50193424,0
0.40425532,0.63213886,0
0.36458333,0.63392857,0
0.34408602,0.62298387,0
0.40860215,0.52716469,0
0.33333333,0.64967048,0
0.38297872,0.58451537,0
0.37894737,0.65204678,0
0.23157895,0.7430622,0
0.25,0.75,0
0.30208333,0.65625,0
0.39583333,0.60964912,0
0.36842105,0.62045113,0
0.27835052,0.69224895,0
0.42553191,0.53856383,0
0.26530612,0.76098901,0
0.31182796,0.72747497,0
0.40206186,0.54163362,0
0.51648352,0.48678981,0
0.27368421,0.66558704,0
0.27956989,0.6674938,0
0.21505376,0.71344086,0
0.28421053,0.67602339,0
0.47916667,0.4370471,0
0.43617021,0.57758173,0
0.31578947,0.61859649,0
0.33333333,0.59243843,0
0.31578947,0.66701754,0
0.32631579,0.69303905,0
0.32978723,0.63383665,0
0.32978723,0.52814001,0
0.29787234,0.65881459,0
0.47368421,0.50152047,0
0.37894737,0.61578947,0
0.28571429,0.63567202,0
0.29473684,0.70150376,0
0.30526316,0.72413793,0
0.32967033,0.68241758,0
0.41758242,0.58299595,0
0.35483871,0.68491365,0
0.31914894,0.73297872,0
0.32631579,0.65908319,0
0.34693878,0.62965186,0
0.46808511,0.45817215,0
0.32967033,0.69377289,0
0.37634409,0.64546851,0
0.36842105,0.60932331,0
0.33333333,0.63614291,0
0.35555556,0.63888889,0
0.42553191,0.58111702,0
0.40860215,0.56989247,0
0.32258065,0.66810036,0
0.26666667,0.7087963,0
0.36842105,0.62586466,0
0.43956044,0.5706044,0
0.30851064,0.70946442,0
0.39784946,0.48881139,0
0.24468085,0.81822387,0
0.26595745,0.73191489,0
0.29032258,0.72640382,0
0.31182796,0.67556544,0
0.37113402,0.6975945,0
0.28723404,0.71513002,0
0.28125,0.77584877,0
0.20212766,0.77211646,0
0.29032258,0.71445639,0
0.47826087,0.50642292,0
0.26041667,0.75125,0
0.44565217,0.53870626,0
0.53191489,0.44276596,0
0.625,0.39409722,0
0.24210526,0.80869565,0
0.32291667,0.59038978,0
0.46315789,0.40645933,0
0.37755102,0.65609487,0
0.4375,0.58234127,0
0.22580645,0.71223758,0
0.36842105,0.58887218,0
0.37894737,0.64766082,0
0.39784946,0.68381285,0
0.33333333,0.658342,0
0.46464646,0.49297321,0
0.30612245,0.68537415,0
0.42553191,0.63856383,0
0.33684211,0.70822368,0
0.31111111,0.66865079,0
0.28125,0.74305556,0
0.31182796,0.60363367,0
0.34408602,0.59408602,0
0.30526316,0.69001815,0
0.58510638,0.41682785,0
0.32258065,0.71577061,0
0.34408602,0.71639785,0
0.32608696,0.60362319,0
0.40425532,0.63213886,0
0.23404255,0.70261122,0
0.25263158,0.79868421,0
0.36170213,0.67834793,0
0.31958763,0.72896575,0
0.30526316,0.73067151,0
0.25531915,0.6839539,0
0.38709677,0.52270012,0
0.3655914,0.68817204,0
0.30526316,0.72087114,0
0.34042553,0.79321809,0
0.29787234,0.71656535,0
0.24468085,0.7173913,0
0.28723404,0.77029157,0
0.38947368,0.64950213,0
0.45263158,0.51162791,0
0.31632653,0.67478604,0
0.34782609,0.63043478,0
2.7075472,0.62939772,1
2.4910714,0.72160673,1
2.3941606,0.69843996,1
2.9125,0.6789966,1
2.6391753,0.59403799,1
2.8536585,0.4238101,1
2.8539326,0.67519404,1
2.3666667,0.64826087,1
2.4727273,0.49477136,1
3.3009709,0.70469873,1
2.8817204,0.6532812,1
2.3947368,0.46388082,1
2.5588235,0.48881444,1
2.1929825,0.66447684,1
2.8510638,0.66004519,1
2.9880952,0.67283242,1
2.72,0.65080645,1
2.2056738,0.65345579,1
2.7102804,0.68644756,1
2.72,0.67283242,1
0.57954545,0.53039596,2
0.73076923,0.6840706,2
0.6978022,0.72905153,2
0.792,0.70462992,2
0.62264151,0.63820172,2
0.72857143,0.66384615,2
0.51136364,0.74902038,2
0.67741935,0.64509376,2
0.62244898,0.74817414,2
0.65116279,0.66181943,2
0.66086957,0.57279915,2
0.69354839,0.74693434,2
0.73006135,0.70175463,2
0.60199005,0.66207506,2
0.72380952,0.73964803,2
0.73542601,0.75060609,2
0.7037037,0.70920139,2
0.73125,0.72296911,2
0.72254335,0.66847084,2
0.64539007,0.68809235,2
